sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,notes,english,amr,len_amr
2042,anschlag-auf-den-bus-von-borussia-dortmund,Er wollte das die Aktien vom Fußball-verein Borussia Dortmund weniger Wert sind.,14_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=wollte 2:=das 3:=die 4:=Aktien 5:=vom 6:=Fußball-verein 7:=Borussia 8:=Dortmund 9:=weniger 10:=Wert 11:=sind.,3,"[[0,1],[2,4,9,10,11],[4,5,6,7,8]]",,He wanted the shares of the Borussia Dortmund football club to be worth less.,"(w / want-01 :ARG0 (h / he) :ARG1 (w2 / worth-01 :ARG1 (s / share :poss (t / team :name (n / name :op1 ""Borussia"" :op2 ""Dortmund"") :mod (f / football))) :ARG2 (l / less)))",1
2043,anschlag-auf-den-bus-von-borussia-dortmund,Er wollte damit viel Geld verdienen.,15_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=wollte 2:=damit 3:=viel 4:=Geld 5:=verdienen.,1,,,He wanted to make a lot of money with it.,(w / want-01 :ARG0 (h / he) :ARG1 (m / make-05 :ARG0 h :ARG1 (m2 / money :quant (l / lot)) :ARG2 (ii / it))),1
2044,anschlag-auf-den-bus-von-borussia-dortmund,Darum hat er vor dem Anschlag Options-schein gekauft.,16_long,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Darum 1:=hat 2:=er 3:=vor 4:=dem 5:=Anschlag 6:=Options-schein 7:=gekauft.,2,"[[1,2,6,7],[3,5]]",,That's why he bought warrants before the attack.,(c / cause-01 :ARG0 (t / that) :ARG1 (b / buy-01 :ARG0 (h / he) :ARG1 (w / warrant) :time (b2 / before :op1 (a / attack-01)))),1
2045,anschlag-auf-den-bus-von-borussia-dortmund,Der Anschlag auf den Bus von Borussia Dortmund ist am 11. April 2017 passiert.,0_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Anschlag 2:=auf 3:=den 4:=Bus 5:=von 6:=Borussia 7:=Dortmund 8:=ist 9:=am 10:=11. 11:=April 12:=2017 13:=passiert.,3,"[[2,4], [4,5,6,7],[9,10,11,12]]",,"The attack on the Borussia Dortmund bus happened on April 11, 2017.","(a / attack-01 :ARG1 (b / bus :poss (t / team :name (n / name :op1 ""Borussia"" :op2 ""Dortmund""))) :time (d / date-entity :day 11 :month 4 :year 2017))",1
2046,anschlag-auf-den-bus-von-borussia-dortmund,Jemand hat auf er Straße Spreng-stoff versteckt.,1_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Jemand 1:=hat 2:=auf 3:=er 4:=Straße 5:=Spreng-stoff 6:=versteckt.,1,,,Someone has hidden explosives on the street.,(h / hide-01 :ARG0 (s / someone) :ARG1 (e / explosive) :location (s2 / street)),1
2047,anschlag-auf-den-bus-von-borussia-dortmund,"Als der Bus von Borussia Dortmund vorbei-gefahren ist,  ist der Spreng-stoff explodiert.",2_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Als 1:=der 2:=Bus 3:=von 4:=Borussia 5:=Dortmund 6:=vorbei-gefahren 7:=ist, 8:=\newline 9:=ist 10:=der 11:=Spreng-stoff 12:=explodiert.",3,"[[0,2,6,7],[2,3,4,5],[9,11,12]]",,"As the Borussia Dortmund bus drove past, the explosives exploded.","(e / explode-01 :ARG0 (e2 / explosive) :time (d / drive-01 :ARG0 (b / bus :poss (t / team :name (n / name :op1 ""Borussia"" :op2 ""Dortmund""))) :path (p / past)))",1
2048,anschlag-auf-den-bus-von-borussia-dortmund,Ein Polizist und ein Fußball-spieler sind verletzt.,3_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Polizist 2:=und 3:=ein 4:=Fußball-spieler 5:=sind 6:=verletzt.,2,"[[1],[4]]",,A police officer and a soccer player are injured.,(ii / injure-01 :ARG1 (a / and :op1 (o / officer :mod (p / police)) :op2 (p2 / person :ARG0-of (p3 / play-01 :ARG1 (s / soccer))))),1
2049,anschlag-auf-den-bus-von-borussia-dortmund,Der Anschlag ist in Höchsten passiert.,4_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-04-15T05:42:54Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Anschlag 2:=ist 3:=in 4:=Höchsten 5:=passiert.,1,,,The attack happened in Höchsten.,"(a / attack-01 :location (c / city :name (n / name :op1 ""Höchsten"")))",1
2050,anschlag-in-ankara-2015,In Ankara gab es eine Demonstration.,0_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=In 1:=Ankara 2:=gab 3:=es 4:=eine 5:=Demonstration.,2,"[[0,1],[2,3,5]]",,There was a demonstration in Ankara.,"(d / demonstrate-01 :location (c / city :name (n / name :op1 ""Anstanbul"")))",1
2051,anschlag-in-ankara-2015,Die Menschen auf der Demonstration wollen das der Türkei-PKK-Konflikt aufhört.,1_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Menschen 2:=auf 3:=der 4:=Demonstration 5:=wollen 6:=das 7:=der 8:=Türkei-PKK-Konflikt 9:=aufhört.,3,"[[1,5],[1,2,4],[6,8,9]]",,The people at the demonstration want the Türkiye-PKK conflict to end.,"(w / want-01 :ARG0 (p / person :location (d / demonstrate-01)) :ARG1 (e / end-01 :ARG1 (c / conflict-01 :ARG0 (e2 / ethnic-group :name (n / name :op1 ""Türkiye"")) :ARG1 (e3 / ethnic-group :name (n2 / name :op1 ""PKK"")))))",1
2052,anschlag-in-ankara-2015,Es sind viele Menschen zur Demonstration gekommen.,2_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Es 1:=sind 2:=viele 3:=Menschen 4:=zur 5:=Demonstration 6:=gekommen.,2,"[[0,1,2,3,6],[4,5]]",,Many people came to the demonstration.,(c / come-01 :ARG1 (p / person :quant (m / many)) :ARG4 (d / demonstrate-01)),1
2053,anschlag-in-ankara-2015,Es gab eine große Menschen-menge.,3_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Es 1:=gab 2:=eine 3:=große 4:=Menschen-menge.,1,,,There was a large crowd of people.,(c / crowd-01 :ARG1 (p / person) :mod (l / large)),1
2054,anschlag-in-ankara-2015,Dann hat jemand in der Menschen-menge eine Bombe gezündet.,4_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Dann 1:=hat 2:=jemand 3:=in 4:=der 5:=Menschen-menge 6:=eine 7:=Bombe 8:=gezündet.,2,"[[1,2,7,8],[3,5]]",,Then someone in the crowd detonated a bomb.,(d / detonate-01 :ARG0 (s / someone :ARG1-of (ii / include-91 :ARG2 (c / crowd))) :ARG1 (b / bomb) :time (t / then)),1
2055,anschlag-in-ankara-2015,"Wer den Anschlag gemacht hat,  weiß man noch nicht.",5_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,"0:=Wer 1:=den 2:=Anschlag 3:=gemacht 4:=hat, 5:=\newline 6:=weiß 7:=man 8:=noch 9:=nicht.",2,"[[0,2,3,4],[6,7,8,9]]",,It is not yet known who carried out the attack.,(k / know-01 :polarity - :ARG1 (p / person :ARG0-of (a / attack-01)) :time (y / yet)),1
2056,anschlag-in-ankara-2015,Manche sagen es war die IS Gruppe.,6_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Manche 1:=sagen 2:=es 3:=war 4:=die 5:=IS 6:=Gruppe.,1,,,Some say it was the IS group.,"(s / say-01 :ARG0 (s2 / some) :ARG1 (g / group :domain (ii / it) :mod (r / religious-group :name (n / name :op1 ""Islam""))))",1
2057,anschlag-in-ankara-2015,Manche sagen die Bomben waren ähnlich wie beim Anschlag in Suruc.,7_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Manche 1:=sagen 2:=die 3:=Bomben 4:=waren 5:=ähnlich 6:=wie 7:=beim 8:=Anschlag 9:=in 10:=Suruc.,1,,,Some say the bombs were similar to the Suruc attack.,"(s / say-01 :ARG0 (s2 / some) :ARG1 (r / resemble-01 :ARG1 (b / bomb) :ARG2 (a / attack-01 :ARG1 (c / city :name (n / name :op1 ""Suruc"")))))",1
2058,anschlag-in-ankara-2015,Die Menschen auf der Demo wollen das der Türkei-PKK-Konflikt aufhört.,8_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Menschen 2:=auf 3:=der 4:=Demo 5:=wollen 6:=das 7:=der 8:=Türkei-PKK-Konflikt 9:=aufhört.,3,"[[1,5],[1,2,4],[6,8,9]]",,The people at the demonstration want the Türkiye-PKK conflict to end.,"(w / want-01 :ARG0 (p / person :location (d / demonstrate-01)) :ARG1 (e / end-01 :ARG1 (c / conflict-01 :ARG0 (e2 / ethnic-group :name (n / name :op1 ""Türkiye"")) :ARG1 (e3 / ethnic-group :name (n2 / name :op1 ""PKK"")))))",1
2059,anschlag-in-ankara-2015,Der Anschlag in Ankara 2015 war am 10. Oktober 2015.   Dabei sind 97 Menschen gestorben.,0_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=in 3:=Ankara 4:=2015 5:=war 6:=am 7:=10. 8:=Oktober 9:=2015. 10:= 11:=\newline 12:=Dabei 13:=sind 14:=97 15:=Menschen 16:=gestorben.,0,,,"The 2015 attack in Ankara took place on October 10, 2015. 97 people died.","(m / multi-sentence :snt1 (a / attack-01 :time (d / date-entity :year 2015 :month 10 :day 10) :location (c / city :name (n / name :op1 ""Ankara""))) :snt2 (d2 / die-01 :ARG1 (p / person :quant 97)))",1
2060,anschlag-in-ankara-2015,Und sehr viele Menschen sind verletzt worden.,1_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Und 1:=sehr 2:=viele 3:=Menschen 4:=sind 5:=verletzt 6:=worden.,1,,,And a lot of people were injured.,(a / and :op2 (ii / injure-01 :ARG1 (p / person :quant (l / lot)))),1
2061,anschlag-in-ankara-2015,Jemand hat 2 Bomben gezündet.,2_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Jemand 1:=hat 2:=2 3:=Bomben 4:=gezündet.,2,"[[0,1,4],[2]]",,Someone detonated 2 bombs.,(d / detonate-01 :ARG0 (s / someone) :ARG1 (b / bomb :quant 2)),1
2062,anschlag-in-ankara-2015,Das haben die Täter absichtlich gemacht.,3_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=haben 2:=die 3:=Täter 4:=absichtlich 5:=gemacht.,1,,,The perpetrators did this intentionally.,(d / do-02 :ARG0 (p / person :ARG0-of (p2 / perpetrate-01)) :ARG1 (t / this) :ARG1-of (ii / intend-01 :ARG0 p)),1
2063,anschlag-in-ankara-2015,Die Täter sind dabei selbst gestorben.,4_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Täter 2:=sind 3:=dabei 4:=selbst 5:=gestorben.,1,,,The perpetrators died themselves.,(d / die-01 :ARG1 (p / person :ARG0-of (p2 / perpetrate-01))),1
2064,anschlag-in-ankara-2015,Der Anschlag war in der Stadt Ankara.,5_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=war 3:=in 4:=der 5:=Stadt 6:=Ankara.,2,"[[5],[6]]",,The attack was in the city of Ankara.,"(a / attack-01 :location (c / city :name (n / name :op1 ""Ankara"")))",1
2065,anschlag-in-ankara-2015,Das ist in der Türkei.,6_short,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-10-12T15:11:33Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=ist 2:=in 3:=der 4:=Türkei.,1,,,This is in Turkey.,"(t / this :location (c / country :name (n / name :op1 ""Turkey"")))",1
2066,anschlag-in-ankara-2016,Die Täter haben Bomben in ihrem Auto versteckt.,0_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Täter 2:=haben 3:=Bomben 4:=in 5:=ihrem 6:=Auto 7:=versteckt.,2,"[[1,2,3,7],[4,5,6]]",,The perpetrators hid bombs in their car.,(h / hide-01 :ARG0 (p / person :ARG0-of (p2 / perpetrate-01)) :ARG1 (b / bomb) :location (c / car :poss p)),1
2067,anschlag-in-ankara-2016,Dann sind sie mit dem Auto los-gefahren.,1_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Dann 1:=sind 2:=sie 3:=mit 4:=dem 5:=Auto 6:=los-gefahren.,2,"[[0,1,2,6],[3,5]]",,Then they drove off in the car.,(d / drive-01 :ARG0 (t / they) :time (t2 / then) :manner (o / off) :destination (c / car)),1
2068,anschlag-in-ankara-2016,"Als sie an vielen Fahrzeugen vorbei-gefahren sind,  haben sie die Bombe gezündet.",2_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,"0:=Als 1:=sie 2:=an 3:=vielen 4:=Fahrzeugen 5:=vorbei-gefahren 6:=sind, 7:=\newline 8:=haben 9:=sie 10:=die 11:=Bombe 12:=gezündet.",2,"[[0,1,2,3,4,5,6],[8,9,11,12]]",,"As they drove past many vehicles, they detonated the bomb.",(d / detonate-01 :ARG0 (t / they) :ARG1 (b / bomb) :time (d2 / drive-01 :ARG0 t :path (p / past :op1 (v / vehicle :quant (m / many))))),1
2069,anschlag-in-ankara-2016,In den anderen Fahrzeugen sind Soldaten gewesen.,3_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=In 1:=den 2:=anderen 3:=Fahrzeugen 4:=sind 5:=Soldaten 6:=gewesen.,1,,,There were soldiers in the other vehicles.,(s / soldier :location (v / vehicle :mod (o / other))),1
2070,anschlag-in-ankara-2016,Es hat eine Explosion und viel Feuer gegeben.,4_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Es 1:=hat 2:=eine 3:=Explosion 4:=und 5:=viel 6:=Feuer 7:=gegeben.,2,"[[3],[5,6]]",,There was an explosion and a lot of fire.,(f / fire-03 :quant (l / lot)),1
2071,anschlag-in-ankara-2016,"Wer den Anschlag gemacht hat,  weiß man noch nicht.",5_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,"0:=Wer 1:=den 2:=Anschlag 3:=gemacht 4:=hat, 5:=\newline 6:=weiß 7:=man 8:=noch 9:=nicht.",2,"[[0,2,3,4],[6,7,8,9]]",,It is not yet known who carried out the attack.,(k / know-01 :polarity - :ARG1 (p / person :ARG0-of (a / attack-01)) :time (y / yet)),1
2072,anschlag-in-ankara-2016,Manche sagen es ist die IS Gruppe gewesen.,6_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Manche 1:=sagen 2:=es 3:=ist 4:=die 5:=IS 6:=Gruppe 7:=gewesen.,1,,,Some say it was the IS group.,"(s / say-01 :ARG0 (s2 / some) :ARG1 (g / group :domain (ii / it) :mod (r / religious-group :name (n / name :op1 ""Islam""))))",1
2073,anschlag-in-ankara-2016,Weil die Türkei im Krieg in Syrien mitmacht.,7_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Weil 1:=die 2:=Türkei 3:=im 4:=Krieg 5:=in 6:=Syrien 7:=mitmacht.,1,,,Because Turkey is participating in the war in Syria.,"(c / cause-01 :ARG0 (p / participate-01 :ARG0 (c2 / country :name (n / name :op1 ""Turkey"")) :ARG1 (w / war :location (c3 / country :name (n2 / name :op1 ""Syria"")))))",1
2074,anschlag-in-ankara-2016,Manche sagen es ist die PKK Gruppe gewesen.,8_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Manche 1:=sagen 2:=es 3:=ist 4:=die 5:=PKK 6:=Gruppe 7:=gewesen.,1,,,Some say it was the PKK group.,"(s / say-01 :ARG0 (s2 / some) :ARG1 (c / criminal-organization :name (n / name :op1 ""PKK"") :domain (ii / it)))",1
2075,anschlag-in-ankara-2016,Weil die Türkei Streit mit der PKK hat.,9_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Weil 1:=die 2:=Türkei 3:=Streit 4:=mit 5:=der 6:=PKK 7:=hat.,1,,,Because Turkey has a dispute with the PKK.,"(c / cause-01 :ARG0 (d / dispute-01 :ARG0 (c2 / country :name (n / name :op1 ""Turkey"")) :ARG1 (c3 / criminal-organization :name (n2 / name :op1 ""PKK""))))",1
2076,anschlag-in-ankara-2016,"Angela Merkel hat gesagt,  dass der Anschlag böse und schrecklich gewesen ist.",10_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,"0:=Angela 1:=Merkel 2:=hat 3:=gesagt, 4:=\newline 5:=dass 6:=der 7:=Anschlag 8:=böse 9:=und 10:=schrecklich 11:=gewesen 12:=ist.",3,"[[0,1,2,3],[5,7,8,11,12],[5,7,10,11,12]]",,Angela Merkel said the attack was evil and terrible.,"(s / say-01 :ARG0 (p / person :name (n / name :op1 ""Angela"" :op2 ""Merkel"")) :ARG1 (a / and :op1 (e / evil) :op2 (t / terrible-01) :domain (a2 / attack-01)))",1
2077,anschlag-in-ankara-2016,Sie denkt an die gestorbenen Menschen.,11_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=denkt 2:=an 3:=die 4:=gestorbenen 5:=Menschen.,1,,,She thinks about the people who died.,(t / think-01 :ARG0 (s / she) :ARG2 (p / person :ARG1-of (d / die-01))),1
2078,anschlag-in-ankara-2016,Und an die verletzten Menschen.,12_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Und 1:=an 2:=die 3:=verletzten 4:=Menschen.,0,,,And to the injured people.,(a / and :op2 (p / person :ARG1-of (ii / injure-01))),1
2079,anschlag-in-ankara-2016,"Angela Merkel hat auch gesagt,  die Menschen die das gemacht haben müssen bestraft werden.",13_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,"0:=Angela 1:=Merkel 2:=hat 3:=auch 4:=gesagt, 5:=\newline 6:=die 7:=Menschen 8:=die 9:=das 10:=gemacht 11:=haben 12:=müssen 13:=bestraft 14:=werden.",3,"[[0,1,2,3,4],[7,12,13],[7,8,9,10,11]]",,Angela Merkel also said that the people who did this must be punished.,"(s / say-01 :ARG0 (p / person :name (n / name :op1 ""Angela"" :op2 ""Merkel"")) :ARG1 (o / obligate-01 :ARG2 (p2 / punish-01 :ARG1 (p3 / person :ARG0-of (d / do-02 :ARG1 (t / this))))) :mod (a / also))",1
2080,anschlag-in-ankara-2016,Deutschland hilft der Türkei diese Menschen zu finden und zu bestrafen.,14_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Deutschland 1:=hilft 2:=der 3:=Türkei 4:=diese 5:=Menschen 6:=zu 7:=finden 8:=und 9:=zu 10:=bestrafen.,3,"[[0,1,4,5,6,7],[0,1,3],[0,1,4,5,9,10]]",,Germany is helping Turkey to find and punish these people.,"(h / help-01 :ARG0 (c / country :name (n / name :op1 ""Germany"")) :ARG1 (a / and :op1 (f / find-01 :ARG0 (c2 / country :name (n2 / name :op1 ""Turkey"")) :ARG1 (p / person :mod (t / this))) :op2 (p2 / punish-01 :ARG0 c2 :ARG1 p)) :ARG2 c2)",1
2081,anschlag-in-ankara-2016,In der Türkei hat es schon viele Anschläge gegeben.,15_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=In 1:=der 2:=Türkei 3:=hat 4:=es 5:=schon 6:=viele 7:=Anschläge 8:=gegeben.,2,"[[0,2],[3,4,5,6,7,8]]",,There have been many attacks in Turkey.,"(a / attack-01 :quant (m / many) :location (c / country :name (n / name :op1 ""Turkey"")))",1
2082,anschlag-in-ankara-2016,Der letzte ist am 12. Januar 2016 gewesen.,16_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=letzte 2:=ist 3:=am 4:=12. 5:=Januar 6:=2016 7:=gewesen.,1,,,"The last one was on January 12, 2016.",(b / be-temporally-at-91 :ARG1 (o / one :mod (l / last)) :ARG2 (d / date-entity :day 12 :month 1 :year 2016)),1
2083,anschlag-in-ankara-2016,Der Anschlag in Ankara 2016 ist am 17. Februar 2016 gewesen.,0_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Anschlag 2:=in 3:=Ankara 4:=2016 5:=ist 6:=am 7:=17. 8:=Februar 9:=2016 10:=gewesen.,2,"[[2,3,4],[6,7,8,9]",,"The 2016 attack in Ankara took place on February 17, 2016.","(a / attack-01 :time (d / date-entity :year 2016 :month 2 :day 17) :location (c / city :name (n / name :op1 ""Anstanbul"")))",1
2084,anschlag-in-ankara-2016,Dabei sind 26 Menschen gestorben.,1_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Dabei 1:=sind 2:=26 3:=Menschen 4:=gestorben.,2,"[[0,1,4],[2]]",,26 people died.,(d / die-01 :ARG1 (p / person :quant 26)),1
2085,anschlag-in-ankara-2016,Und viele Menschen sind verletzt worden.,2_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Und 1:=viele 2:=Menschen 3:=sind 4:=verletzt 5:=worden.,1,,,And many people were injured.,(a / and :op2 (ii / injure-01 :ARG1 (p / person :quant (m / many)))),1
2086,anschlag-in-ankara-2016,Jemand hat ein Auto in die Luft gesprengt.,3_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Jemand 1:=hat 2:=ein 3:=Auto 4:=in 5:=die 6:=Luft 7:=gesprengt.,1,,,Someone blew up a car.,(b / blow-up-06 :ARG0 (s / someone) :ARG1 (c / car)),1
2087,anschlag-in-ankara-2016,Das haben die Täter absichtlich gemacht.,4_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Das 1:=haben 2:=die 3:=Täter 4:=absichtlich 5:=gemacht.,1,,,The perpetrators did this intentionally.,(d / do-02 :ARG0 (p / person :ARG0-of (p2 / perpetrate-01)) :ARG1 (t / this) :ARG1-of (ii / intend-01 :ARG0 p)),1
2088,anschlag-in-ankara-2016,Sie haben viele Menschen töten und verletzen wollen.,5_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Sie 1:=haben 2:=viele 3:=Menschen 4:=töten 5:=und 6:=verletzen 7:=wollen.,2,"[[4],[6]]",,They wanted to kill and hurt many people.,(w / want-01 :ARG0 (t / they) :ARG1 (a / and :op1 (k / kill-01 :ARG0 t :ARG1 (p / person :quant (m / many))) :op2 (h / hurt-01 :ARG0 t :ARG1 p))),1
2089,anschlag-in-ankara-2016,Die Täter sind dabei selbst gestorben.,6_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-02-21T09:24:48Z,af28a20dfb151690981ee13d72ce655c,0:=Die 1:=Täter 2:=sind 3:=dabei 4:=selbst 5:=gestorben.,1,,,The perpetrators died themselves.,(d / die-01 :ARG1 (p / person :ARG0-of (p2 / perpetrate-01))),1
