UMAP0,UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,sent-id
8.723327,5.119689,9.2642765,8.994128,1.492564,4.777919,4.870197,1.1938516,-0.51240855,1.4306215,29668
9.136061,6.4122586,8.916202,9.154003,1.0286521,5.536456,4.4818163,1.416141,0.11433206,1.7900122,29669
8.780987,5.4829745,9.024209,8.907271,1.533342,5.177972,4.729285,1.4099997,-0.5668079,1.5463676,29670
8.792918,5.4933224,9.056532,8.911559,1.5700763,5.1783166,4.751133,1.3016367,-0.57073903,1.4905348,29671
8.78607,5.4974484,9.027003,8.905811,1.5351831,5.185344,4.712598,1.3852025,-0.5949595,1.5192285,29672
8.921034,6.514878,8.595905,8.768837,2.1752744,5.7429504,4.761812,2.3026953,-0.45362929,2.6579926,29673
8.913943,6.3149276,8.746085,8.829934,1.83803,5.6293464,4.6483417,1.753542,-0.7106748,1.993267,29674
8.980349,6.292934,8.822788,8.9103565,1.6509097,5.5408497,4.5654516,1.678857,-0.5259642,1.9550797,29675
8.941669,6.561434,8.600137,8.767654,2.1690438,5.750516,4.7275696,2.2942085,-0.471408,2.6777396,29676
8.939491,6.337409,8.849599,8.906428,1.8226689,5.792133,4.7095575,1.0898799,-0.5857466,1.4437481,29677
8.862509,6.065027,8.897932,8.866467,1.744833,5.6152573,4.653338,1.0981675,-0.7947173,1.307428,29678
8.905655,6.790966,8.597603,8.769663,2.2238436,6.2780886,4.8201156,1.1277233,-0.7083505,1.4078852,29679
9.209095,8.230471,8.2535925,9.058976,2.615546,7.076081,4.809973,0.21861625,-0.5539685,0.7919492,29680
10.1009445,10.021026,8.37667,9.039371,2.3204887,7.8087554,3.599984,0.21782662,-0.43154597,2.6127427,29681
10.074216,10.032529,8.323969,9.082758,2.5353289,7.6465583,3.6781824,0.45253858,-0.43633157,2.6854725,29682
10.106689,10.040243,8.370055,9.053104,2.3370762,7.7882867,3.5959682,0.24213833,-0.42927742,2.6400397,29683
9.723955,9.615177,8.187793,8.619806,3.544981,7.939311,4.485358,1.3191278,0.049738564,2.7083921,29684
9.60963,9.255244,8.29478,8.2828,3.3216596,7.9737415,4.390159,1.2808529,-0.3264435,2.2989902,29685
9.706489,9.727398,8.137631,8.968046,3.9108136,7.6768885,4.5807714,1.3005898,0.09779396,2.8558323,29686
9.810635,8.782578,8.523478,9.008123,1.4871778,7.385767,4.1240754,0.42678675,0.24410105,1.829828,29687
9.825652,9.241382,8.605439,8.5434065,1.7533089,8.198229,3.7013195,-0.54425913,-0.8205063,1.255199,29688
9.921234,9.444933,8.524165,8.759415,1.872869,7.8226075,3.4986496,-0.14959309,-0.91202253,1.7369823,29689
9.84195,9.273963,8.601028,8.603229,1.7464437,8.18849,3.6805117,-0.55814326,-0.8218542,1.3725513,29690
9.61381,8.167654,9.008519,8.8234,2.2440667,6.9907985,4.2452335,-0.08937754,-0.32631716,1.1120723,29691
9.424634,8.147587,8.79434,8.552945,2.4631174,7.503795,4.5048823,0.053115703,-0.4184943,1.1205711,29692
9.406351,8.079326,8.72938,8.749648,2.3000374,7.251031,4.5329976,0.074098215,-0.38798925,0.9963627,29693
9.8587675,9.299544,8.596482,8.741585,1.7565699,8.07312,3.6566002,-0.5773806,-0.8757125,1.4953085,29694
9.202143,8.037434,8.379484,9.060382,2.7560852,7.1155725,5.034603,0.38691738,-0.1507509,1.1603895,29695
9.784024,10.006617,8.061664,8.87183,4.135351,7.8229737,4.588796,1.5752177,0.23608796,3.1172552,29696
9.58418,9.265738,8.272054,8.152826,3.2857108,8.151341,4.363296,1.2097208,-0.43739668,2.1772723,29697
9.573323,9.246263,8.270863,8.166992,3.2656202,8.125519,4.336208,1.1893545,-0.47608176,2.1504426,29698
9.672207,8.086005,9.120894,9.0339155,1.9203161,6.7387114,4.1907835,-0.33192736,-0.39440727,1.0047306,29699
9.583991,8.206501,8.953936,8.768807,2.3163521,7.11812,4.295685,-0.0486862,-0.35328186,1.1510894,29700
9.834564,9.7273855,8.293905,8.693729,2.7245116,7.334574,3.3037882,0.25775063,-1.7103449,1.1643704,29702
9.884623,9.907241,8.263986,8.816205,3.061198,7.1917152,3.3821208,0.44043386,-1.5752115,1.3835448,29710
9.836117,9.793077,8.272511,8.7294855,2.9044347,7.311729,3.3840377,0.32491294,-1.6267692,1.2221644,29713
9.994884,10.158636,8.225358,8.954173,3.3395755,6.956079,3.3004067,0.8476861,-1.4832349,1.974458,29715
9.972912,10.062068,8.261608,8.904727,3.2762504,6.8699055,3.2100685,0.825348,-1.6881336,1.8359771,29716
9.9797735,10.091293,8.253773,8.92465,3.3159015,6.8771873,3.2412164,0.8439129,-1.6288075,1.8822758,29717
9.959331,9.999031,8.277324,8.888105,3.240838,6.829694,3.1933439,0.84498143,-1.7442924,1.824028,29718
9.965439,9.998433,8.280882,8.891403,3.2295773,6.805172,3.1738029,0.87147856,-1.7672764,1.8592503,29719
9.956684,9.942595,8.305779,8.886092,3.2565875,6.705177,3.1580853,0.9282799,-1.8463559,1.865271,29720
9.963584,9.973706,8.287505,8.892495,3.1964874,6.793495,3.1690907,0.8732188,-1.7795438,1.8627192,29721
9.916214,9.618611,8.341961,8.957203,2.8969326,6.838833,3.5024753,1.1709553,-1.2319643,2.4241416,39703
9.500266,8.828325,8.4112015,8.457943,2.4745865,7.6516047,3.8631542,0.21238163,-1.2581458,1.0632739,39704
9.559326,9.119523,8.313462,8.43607,2.8090844,8.012562,4.2349105,0.5577694,-0.84105223,1.7551602,39705
10.037048,9.321222,8.557394,9.231588,1.8973409,6.871148,3.7278967,0.5488047,-0.42543948,1.9890393,39706
9.51587,8.840365,8.420954,8.616672,2.805824,6.968064,3.6984935,0.5158896,-1.7134508,1.0459459,39708
9.518363,8.792434,8.443872,8.618814,2.780738,6.8894086,3.67572,0.59649324,-1.7425364,1.1202508,39710
9.7467575,8.109268,9.255426,8.952256,2.0642672,6.5836844,4.003371,-0.3394166,-0.49307054,0.8961208,39711
9.834031,9.776664,8.202968,9.025177,3.4546416,7.2725883,4.1232185,1.1726673,-0.4413878,2.5830345,39714
9.628182,9.270366,8.28276,8.54658,2.893682,7.987703,4.296182,0.6914537,-0.6173118,2.0079126,39715
9.74069,9.097177,8.153635,8.867162,1.3117638,7.132687,4.368052,1.2382476,-2.3419828,1.7850362,39716
9.525339,8.5853195,8.40722,8.766371,2.237353,7.017741,4.268928,0.93490505,-1.0526766,1.5612581,39717
9.563546,7.3705297,9.3250265,9.198871,1.78431,6.0079308,4.2562456,-0.21968466,-0.23959884,0.8437488,39718
9.391294,6.6623764,9.285651,9.197852,1.2468998,5.518613,4.248712,0.48079,-0.15200466,1.3135347,39719
9.695695,9.477977,8.250079,8.821028,2.7833173,7.0111895,3.4992979,0.34243107,-2.1188593,0.9170298,39720
9.315329,8.1811905,8.329543,8.922897,2.7078629,6.619375,4.4356923,1.473876,-0.92374724,2.3577046,39721
9.778018,8.692343,8.866629,9.008213,1.7116562,7.2117887,3.9072826,-0.63251173,-0.7493093,0.8350078,39723
9.6159,8.730759,8.383357,8.818806,1.9811038,6.9797845,4.2779984,1.0447052,-1.3003396,1.6443434,39726
8.938632,6.54833,8.592182,8.782538,2.1697452,5.74324,4.725397,2.3210604,-0.42855054,2.7030542,39728
9.019993,6.3505206,8.817089,8.94939,1.5975634,5.5353317,4.5445886,1.6404871,-0.46027362,1.9900721,39729
8.959086,6.512207,8.709746,8.892491,1.9221289,5.7563696,4.633811,1.6410617,-0.7348577,2.0663831,39730
8.964492,6.5629454,8.703675,8.872034,1.953653,5.797834,4.64028,1.6252817,-0.7240389,2.0512135,39731
9.696158,8.348525,8.908313,8.929865,2.15595,6.290338,3.6613193,0.38561314,-1.3896122,1.2697842,39732
9.651264,8.107917,9.183466,8.793834,2.3955212,6.8123007,4.181397,-0.13961622,-0.49405122,1.1148965,39733
9.214383,7.9730844,8.536344,8.176677,2.848673,7.0668497,4.2174516,1.1450735,-1.4113262,1.3614383,39734
9.827473,9.694807,8.219233,9.000231,3.3175123,7.1945252,4.024157,1.1797633,-0.5933051,2.5804615,39735
8.993498,7.503277,8.479871,8.856694,2.9087484,6.7995315,5.1659966,0.70549405,-0.5710689,1.2411308,39736
9.706894,8.522684,8.54101,9.005785,1.4530329,7.3451214,4.2807565,0.3776998,0.3388051,1.6338451,39737
9.635353,8.432183,8.470992,8.957382,1.39026,7.5183077,4.4362917,0.38447717,0.53040886,1.5869708,39738
9.225462,7.8432956,8.523914,8.89885,1.9160174,7.323145,4.689151,-0.23698372,-0.3490951,0.45676827,39739
9.491664,8.552009,8.551048,8.165494,1.9239389,8.183984,4.1052256,-0.10023385,-0.6529823,0.8204416,39740
9.119296,7.935466,8.507689,8.674061,2.5768433,7.2520347,4.626948,-0.18870886,-1.272563,0.23411405,39741
9.721619,8.454836,8.619632,9.035096,1.4850137,7.152843,4.2018385,0.3933243,0.21849836,1.6515133,39742
9.542873,8.62368,8.472544,8.507556,1.8118513,7.6576962,3.8747303,-0.00045239564,-0.8412595,0.84064436,39744
9.287747,8.107992,8.590203,8.416038,2.4636173,7.757294,4.6078672,0.1747612,-0.5085944,1.052585,39745
9.119006,7.8508606,8.567566,8.708787,2.5405722,7.197226,4.6749644,-0.25255936,-1.204927,0.210291,39746
9.382528,8.584356,8.625763,8.412024,2.8299854,7.752632,4.399781,-0.3903925,-1.4433892,0.41434366,39747
9.139145,7.9104986,8.39496,8.882505,2.258669,7.100791,4.5921383,-0.033348422,-0.9707335,0.36283618,39749
9.320908,8.548138,8.357025,8.641857,2.2490015,7.5767827,4.0387754,-0.31263977,-1.6000545,0.47538206,39750
9.2910595,8.4302225,8.311226,8.73881,2.3620405,7.337339,4.2828307,0.040735148,-1.358034,0.5577841,39751
9.210276,7.8900256,8.469596,8.815787,2.5665145,7.039847,4.8248706,0.670553,-0.4218673,1.3488657,39752
9.71509,8.415144,8.943225,8.947024,1.6568855,6.929936,3.9342272,-0.41562665,-0.9935002,0.76310074,39754
9.70546,8.457747,8.931228,8.829143,1.7199119,7.121366,3.924112,-0.47899854,-0.93547374,0.72115123,39755
9.292376,8.310531,8.667039,8.42166,2.469798,7.781989,4.380238,-0.6416363,-1.5608364,0.25406495,39756
9.246329,8.2078905,8.381191,8.784243,2.5242896,7.204747,4.5774126,0.27668682,-0.95415527,0.8138882,39757
9.226048,7.8474517,8.556786,8.467992,2.4787896,6.5963798,3.9956827,0.91567767,-1.7351633,1.0642092,39758
9.251621,8.242285,8.370373,8.775761,2.4747791,7.204887,4.466843,0.20087811,-1.1118426,0.6949744,39759
9.279526,8.381551,8.325123,8.756219,2.3164673,7.322635,4.298866,-0.0074023604,-1.3710309,0.5224188,39760
9.180885,8.133218,8.435509,8.606295,2.4489722,7.368915,4.4082994,-0.11432045,-1.4244918,0.3471398,39761
9.28931,8.42527,8.324909,8.745031,2.289236,7.3786287,4.2555294,-0.087775566,-1.4065918,0.49089268,39762
9.089887,7.8276186,8.532627,8.673715,2.6261935,7.1613555,4.6738524,-0.1030758,-1.2455851,0.29006267,39763
9.919683,9.4056835,8.49494,8.825686,2.1837149,7.1043596,3.3281162,0.39309382,-1.2142351,1.5762005,39764
9.847477,9.493513,8.401407,8.651673,2.3256354,7.319401,3.212771,0.27516258,-1.6013994,1.3548976,39765
9.85037,9.522339,8.390748,8.6482315,2.3366487,7.2882776,3.168377,0.26073796,-1.6862031,1.2772703,39766
9.92952,9.469809,8.420104,8.915854,2.3257594,6.955527,3.394403,0.834943,-1.2186599,2.1380205,39767
9.858687,9.429562,8.444382,8.677521,2.2652817,7.2446795,3.2362108,0.30045265,-1.4944723,1.3633323,39768
9.173241,7.9509172,8.460681,8.706071,2.557389,7.4348006,4.8914914,0.23560546,-0.42308176,0.97282153,39769
9.15024,7.8881636,8.420825,8.806172,2.474264,7.2739663,4.9449544,0.2945985,-0.421449,0.9314256,39770
9.769382,9.627594,8.319314,7.191947,2.9085157,9.377482,4.3352594,1.3060592,-0.05851573,2.0405927,39772
9.732351,9.596279,8.21857,8.873132,3.559392,7.7969995,4.508329,1.084825,0.09041886,2.645011,39773
9.596152,8.263688,8.931437,8.752339,2.5534427,6.673712,4.0512233,0.2887352,-0.9171247,1.1675857,39774
9.631571,8.225902,9.025526,8.72279,2.4632952,6.7477765,4.0425916,0.15979013,-0.7623291,1.1453118,39775
7.1471357,3.6016111,8.264335,8.332284,1.5684047,4.1276474,6.180229,3.820549,0.94039696,3.1809914,39776
8.623633,5.092979,8.6974325,8.606836,1.862067,5.108894,5.196412,2.6723742,-0.4079377,2.5498564,39778
8.952957,6.5350227,8.646209,8.785272,2.108713,5.7445626,4.7170296,2.174546,-0.4451739,2.555139,39779
8.941573,6.557973,8.606033,8.771989,2.1734908,5.766466,4.7497597,2.2596078,-0.44846585,2.6365168,39780
9.001349,6.913168,8.663117,8.937863,2.2437522,6.2391357,4.878601,0.9965908,-0.41073558,1.4322212,39781
9.822335,9.126033,8.269572,8.968336,1.3375623,7.054846,4.3141875,1.200537,-2.0341103,1.9087307,39782
9.775532,9.092164,8.222923,8.92592,1.3218465,7.076025,4.3416595,1.235062,-2.117975,1.8665227,39783
9.697427,8.916969,8.295365,8.870441,1.5879375,7.017071,4.2548223,1.1428297,-1.8508496,1.8160169,39784
9.703724,8.90845,8.296747,8.880682,1.542679,7.0112286,4.2728887,1.1550888,-1.8494681,1.8252189,39785
9.735438,9.161441,8.291546,8.912917,1.8065684,7.0011573,3.8874278,0.711899,-2.2330065,1.4615507,39786
9.639766,9.007471,8.253102,8.852588,1.8650798,7.033955,3.9933848,0.72211635,-2.239707,1.3266232,39787
9.709128,9.10922,8.23888,8.891134,1.728126,6.99896,3.9986382,0.88053524,-2.3242662,1.5207981,39788
10.038406,10.088781,8.235594,9.112201,3.0653105,7.0571966,3.5681021,1.0141157,-0.93041223,2.5863023,39789
9.825783,9.38675,8.383711,8.690614,2.6546614,7.160734,3.6461902,1.0788571,-1.1479176,2.1751943,39791
9.672422,9.029788,8.231786,8.7858925,1.7306644,7.1314716,4.11764,0.9582359,-2.2420185,1.5770335,39792
9.780515,9.082561,8.186552,8.853275,1.2565967,7.167667,4.3959374,1.2395642,-2.2680106,1.8240094,39793
9.707215,9.013193,8.271773,8.855761,1.6716739,6.8735285,3.9552772,0.9950104,-2.474738,1.5786793,39794
9.209811,8.188874,8.290812,8.8333,2.2640443,7.1697125,4.4439354,0.14057405,-1.2957488,0.53426874,39795
9.250149,8.246419,8.329213,8.371393,2.2741575,7.8027606,4.428047,0.20039317,-0.5431377,0.5507359,39796
9.535966,8.35084,8.636438,8.140315,1.3860122,8.2177515,4.1443195,-0.19286652,-0.2038256,0.63843745,39797
9.650846,8.979208,8.286181,8.862237,1.9068797,6.966187,3.979305,0.7775987,-2.1477673,1.3982904,39798
9.627576,8.936165,8.228737,8.86395,1.7615463,6.971086,4.0936055,0.8938671,-2.3400836,1.4170228,39800
10.123327,10.019698,8.259631,9.387757,2.654539,6.8513026,4.1008782,1.359903,-0.45458576,2.8971982,39801
10.087284,9.930947,8.2699585,9.319604,2.5395298,6.867637,4.0399203,1.2817273,-0.7049386,2.7154129,39802
9.919073,8.567031,9.007626,8.957234,1.5550398,6.1965723,3.5529823,0.6547011,-1.1907755,1.3851702,39803
9.914635,8.557996,9.013488,8.954079,1.552889,6.1982265,3.554983,0.63072073,-1.2147112,1.3551633,39804
9.855481,9.377359,8.48613,8.675892,2.2215757,7.230998,3.3314793,0.21007058,-1.386462,1.1146824,39805
9.719515,8.578326,8.6664915,8.885967,1.9259257,6.505806,3.941955,1.0699712,-1.0056015,1.6612564,39806
9.911349,8.565841,8.987055,8.955832,1.5539395,6.2066674,3.5700066,0.6784161,-1.2294763,1.393094,39807
9.921257,8.646154,8.955342,8.9653,1.5400764,6.2895417,3.584415,0.61242354,-1.2682387,1.3720847,39808
9.174858,7.763799,8.304983,8.939644,2.5559998,6.432199,4.5842957,1.8344145,-0.9641719,2.749214,39809
9.16387,7.657624,8.344861,8.929747,2.479246,6.37888,4.578335,1.8319159,-0.9461086,2.7231152,39810
9.811108,8.3309765,9.04289,8.87469,1.665743,6.117236,3.5802126,0.6640314,-1.3082534,1.2542833,39811
9.869246,9.805042,8.22084,9.017645,3.206804,7.41557,4.0958457,0.90567935,-0.42220303,2.3978212,39813
9.679383,9.650376,8.140014,8.760737,3.8227575,7.8568916,4.5820966,1.3131992,0.054030254,2.6929038,39815
9.347364,8.311256,8.762747,8.202427,2.8457296,7.856835,4.5402613,-0.16705668,-1.175963,0.7177575,39816
9.359788,8.201029,8.439451,8.848439,1.6069214,7.517846,4.3676286,-0.29139313,-0.46236256,0.4731301,39817
9.401892,8.963642,8.178374,8.610679,2.2561047,7.613702,3.5922163,-0.31347004,-1.9163917,0.37524986,39818
9.69468,8.312557,9.015641,9.050505,2.0647604,6.5990405,4.071348,-0.28116393,-0.86994976,0.7459881,39819
9.36798,8.357074,8.334155,8.863034,1.7629563,7.5276694,4.3473516,-0.084321216,-0.49544773,0.7590017,39820
9.191846,7.857041,8.561159,8.246723,2.4863236,7.486706,4.475002,0.6519891,-0.7856084,1.1014258,39821
9.350848,8.180217,8.445233,8.8658,1.6305857,7.4774427,4.380036,-0.2808768,-0.49475574,0.47050253,39822
9.309843,8.191236,8.380729,8.85914,1.6694458,7.528821,4.408078,-0.24845572,-0.5185541,0.4299005,39823
9.409581,8.281594,8.4468565,8.821177,1.5802816,7.5681257,4.327715,-0.2369871,-0.39529365,0.593244,39824
9.295186,7.7805376,8.538548,9.224678,1.8424951,6.846603,4.733343,0.07883609,-0.03917421,0.88295394,39825
9.731008,8.843924,8.701562,8.922521,1.6872425,7.495636,3.8648984,-0.6340699,-1.0262954,0.897165,39826
9.736175,9.670317,8.332548,7.3589516,2.9822145,9.481783,4.412828,0.9375504,-0.09022467,1.9624593,39828
9.594817,8.748461,8.497296,8.706297,1.7136843,7.778004,4.06136,-0.45989648,-0.5882439,0.54153705,39830
9.987551,10.053991,8.209427,9.121905,3.1838596,7.2461567,3.807393,0.9196799,-0.63195544,2.5487008,39834
9.358497,7.996522,8.601278,8.725269,1.7531831,7.447196,4.4778166,-0.019352883,-0.30233273,0.7757875,39835
9.599053,8.4101925,8.483638,8.946615,1.6432122,7.2865763,4.3300543,0.51449996,0.14380574,1.6034759,39836
9.450093,8.153745,8.436574,8.997523,1.7642807,7.111223,4.5024714,0.6005648,0.058429707,1.4964019,39838
9.74696,9.464063,8.38316,7.3745165,2.7828116,9.151917,4.330514,1.1602541,-0.09661098,1.9723018,39840
9.263417,8.308785,8.678167,8.381204,2.4665306,7.896151,4.384167,-0.8082419,-1.7412978,0.15911686,39841
9.258533,8.303481,8.675359,8.380801,2.46051,7.907143,4.385109,-0.8238598,-1.7639822,0.15371566,39842
9.591232,8.457732,8.49497,8.895049,1.7693709,7.264581,4.2377353,0.46862492,-0.13467509,1.5224148,39843
9.75249,8.646849,8.806394,8.851242,1.6983407,6.875848,3.830842,0.048983175,-1.3789054,0.9527434,39844
9.801035,8.972459,8.437928,8.937404,1.5179527,6.9498816,4.065609,0.8613876,-1.6976247,1.6999092,39845
9.787019,8.8934765,8.492459,8.934603,1.5722059,6.9440503,4.0937786,0.7833914,-1.4806409,1.6253637,39846
9.692413,8.629036,8.618059,8.855582,1.6789206,6.8602586,4.0161395,0.5387508,-1.487219,1.3028977,39847
9.685729,8.615108,8.61523,8.806968,1.7590985,6.8023014,3.9726534,0.7010283,-1.5471855,1.4260741,39848
9.691795,8.644939,8.597463,8.809889,1.7497691,6.8286138,3.9818912,0.7177692,-1.5460377,1.4586048,39849
9.689682,8.633921,8.609324,8.804669,1.7583774,6.814865,3.9641683,0.69431186,-1.5580043,1.4231371,39850
9.710385,8.633873,8.641666,8.873072,1.6492968,6.8563194,4.021458,0.51042867,-1.4388433,1.3003869,39851
9.359273,7.9953046,8.619328,8.611066,1.8452182,7.5078187,4.4961042,0.12469179,-0.28412127,0.8621526,39852
9.607844,8.073783,9.041118,8.873316,2.0465286,6.7773924,4.194362,-0.057515197,-0.6075227,1.0325509,39853
9.727427,8.76755,8.734426,8.868238,1.6978666,7.266712,3.846268,-0.38969448,-1.2307684,0.8403167,39854
9.744148,8.687831,8.741802,8.855743,1.6712842,6.901039,3.8545976,0.13241546,-1.4646984,1.003485,39855
9.442616,8.8488035,8.296072,8.608105,2.2680786,7.431767,3.6097627,-0.11654375,-1.8463988,0.57341933,39856
9.737565,9.704747,8.1562805,8.753434,3.7042992,7.858813,4.5122995,1.3481901,0.09952159,2.8182833,39857
9.784635,8.644967,8.85348,8.882053,1.6267605,6.834419,3.792942,-0.0003302427,-1.35018,0.9599496,39858
9.740323,8.639681,8.800358,8.862971,1.6598169,6.9462175,3.847266,-0.065170124,-1.3695396,0.9058752,39859
9.718748,8.735673,8.743972,8.792016,1.7626597,7.1725206,3.8411593,-0.19152775,-1.350861,0.85509473,39860
9.176187,8.083135,8.500144,8.622976,2.4919734,7.3636417,4.4852333,-0.23674461,-1.3800038,0.25731245,39861
9.5344925,8.691504,8.425648,8.745833,2.6294026,6.868604,4.006877,0.9126862,-1.2464479,1.6031156,39862
9.451723,8.41516,8.667338,8.405414,2.863025,7.207245,4.1692233,0.59606975,-1.0669274,1.2461703,39863
9.583937,8.728841,8.351427,8.813318,2.0496426,6.971068,4.2380433,1.0028219,-1.4542024,1.5780872,39864
9.74316,8.988451,8.37639,8.871612,1.6743631,6.869544,3.8820472,0.8958008,-2.1845996,1.6635876,39865
9.696604,9.03886,8.322446,8.790369,2.0347288,6.753147,3.668851,0.97684973,-2.4258819,1.586418,39866
9.166005,8.036324,8.342394,8.798815,2.3573165,7.0574603,4.5089746,0.24376714,-1.2830551,0.54385555,39867
9.226427,6.549143,8.93307,9.340404,0.99626493,5.7312303,4.590163,0.8633397,0.40397528,1.5366639,39868
9.338305,6.8821306,9.181088,9.223052,1.5741147,6.2256007,4.8735547,-0.026931245,0.4547298,0.98495984,39869
9.32803,6.695869,9.177729,9.159369,1.2749059,5.739615,4.3063397,0.44480416,-0.15657485,1.2605178,39870
9.757095,8.024023,9.139778,9.312049,1.4962853,6.424479,4.15686,-0.31559724,-0.19699462,1.0755903,39871
9.326933,6.573353,9.251339,9.225963,1.2762713,5.7091694,4.413365,0.3437924,0.0034400083,1.2394909,39874
9.418885,8.094725,8.837401,8.647587,2.1317754,7.359147,4.370811,-0.4573604,-0.8621401,0.47047693,39875
9.565132,7.8930225,9.0367365,9.06942,1.7924348,6.6229644,4.2417936,-0.3386467,-0.4964717,0.70677626,39876
9.321945,6.5463653,9.258708,9.227459,1.2689369,5.699484,4.4238944,0.34228793,0.01921635,1.2368709,39877
9.343853,6.6916094,9.201715,9.213356,1.2851213,5.721856,4.356975,0.40471566,-0.06908444,1.2724468,39878
9.290825,6.634106,9.13873,9.220293,1.2956752,5.733797,4.448579,0.5098082,0.008628326,1.3255183,39879
9.451485,7.664418,9.054211,8.962367,1.6699561,6.6774645,4.2766523,-0.43441474,-0.6352515,0.40251276,39880
9.149922,7.708528,8.479962,8.985008,2.1248472,7.172771,4.8778906,-0.026527807,-0.20900671,0.6323537,39881
9.339393,6.5891366,9.258374,9.229181,1.2670194,5.722855,4.410937,0.324684,0.02424672,1.2370042,39882
9.323881,6.749854,9.131526,9.208494,1.3442589,5.7974877,4.4221535,0.4829734,-0.020148305,1.3351423,39883
8.911403,6.6064863,8.674081,8.750539,2.1480286,5.887841,4.682005,1.5338049,-0.9706479,1.7724082,39884
9.585575,8.020343,9.073548,8.614866,1.8254955,7.100293,4.043295,-0.37352178,-0.7571275,0.6792789,39885
9.460027,7.0232196,9.1625185,9.187317,1.2569063,6.0165443,4.3686647,0.28777468,0.16551366,1.2548681,39886
9.362431,6.7162924,9.216497,9.216097,1.2887108,5.726803,4.3500237,0.3894715,-0.045080524,1.2802982,39887
9.4621105,7.4053316,9.163873,9.110736,1.6761847,6.471005,4.5322313,-0.33443174,-0.097707264,0.6988833,39888
9.482705,7.111693,9.154482,9.191797,1.3199581,6.014485,4.3401623,0.3123307,0.11000537,1.2845398,39889
9.444571,6.9758744,9.173253,9.237284,1.3271035,5.8428836,4.3022723,0.35595345,-0.045935426,1.3071613,39890
8.837948,4.9527206,9.547473,9.1548195,1.2414157,4.2043724,4.689417,1.0425065,-0.39698866,1.4072517,39891
9.213334,6.798247,8.906463,9.172253,1.4858785,5.9151335,4.5956016,0.83400035,0.032859515,1.4972967,39892
8.866471,6.0208426,8.87197,8.86992,1.6891738,5.5001235,4.6592784,1.4614012,-0.6660247,1.6591456,39893
9.09643,6.617776,8.814439,9.019999,1.4327544,5.7869067,4.528685,1.2325002,-0.42368189,1.6127857,39894
9.247408,6.6484966,8.929767,9.276518,1.0662351,5.6976986,4.499965,1.0455296,0.2618344,1.6744475,39895
9.472669,7.1164794,9.163382,9.172305,1.3831817,5.91606,4.248792,0.3411148,-0.19658107,1.2592208,39896
9.321901,6.5446734,9.263033,9.219925,1.271626,5.7012887,4.418585,0.3374214,0.008455626,1.2315645,39897
9.4096575,6.9038453,9.171876,9.238549,1.3278505,5.807118,4.3294415,0.36626628,-0.057659682,1.2776253,39898
9.367001,6.709249,9.213308,9.236265,1.2748222,5.713203,4.3643136,0.41398653,-0.02608546,1.3107961,39899
9.336198,6.672884,9.197637,9.19791,1.279448,5.6761312,4.315746,0.4559474,-0.14456141,1.2889955,39900
9.281516,6.6610355,9.098982,9.223962,1.3085061,5.7584023,4.474339,0.56383413,0.0347473,1.3577071,39901
9.310867,6.6401176,9.162488,9.224777,1.264699,5.7025275,4.406786,0.49459797,-0.008026132,1.323569,39902
9.223575,7.317394,8.718688,9.17725,1.9502629,6.5187907,4.886613,0.35509917,0.12655568,1.1268095,39903
9.0035925,6.799071,8.671179,8.83707,2.1677055,6.210075,4.9253063,1.3831136,-0.16660748,1.8359715,39904
9.014669,6.8120933,8.656822,8.8237505,2.1572216,6.2047124,4.9231987,1.5028293,-0.10683375,1.9689807,39905
9.777509,9.548076,8.294984,6.8224974,2.75932,9.668485,4.4516797,1.7294836,0.3258668,2.1800013,39906
9.777063,9.554635,8.292806,6.8303547,2.771323,9.664558,4.4451766,1.7344296,0.3228836,2.182633,39907
9.776495,9.557719,8.29284,6.8360844,2.7680292,9.668309,4.4409494,1.7100384,0.30969736,2.1653638,39908
9.777763,9.550506,8.293462,6.8229313,2.7592285,9.671225,4.4465356,1.7344649,0.33143768,2.1754556,39909
9.77789,9.553743,8.293369,6.8253303,2.7619598,9.6717005,4.4440546,1.7295606,0.3253205,2.1734924,39910
9.777249,9.555083,8.292716,6.828209,2.7660189,9.670257,4.444226,1.7282743,0.3220501,2.1752384,39911
10.25779,8.6451845,9.168613,9.307031,1.4151381,5.808178,3.650095,1.2556317,0.65017503,2.4844067,39912
9.7062025,8.771534,8.534278,8.784741,1.942139,7.077776,3.9646618,0.6801673,-0.9593068,1.5798143,39913
10.183491,8.749942,9.031476,9.174755,1.5637916,6.08404,3.7249966,1.3100742,0.43519625,2.5159898,39914
10.011499,8.793387,8.836446,9.043531,1.7754478,6.25013,3.659555,1.287262,-0.31084314,2.2957656,39915
10.05088,8.792901,8.871523,9.06419,1.7058706,6.289618,3.7197392,1.246656,-0.08738016,2.3268318,39916
10.146864,8.953787,8.906706,9.152223,1.7400575,5.975476,3.487303,1.5150058,-0.31144437,2.5687783,39917
10.144852,8.957405,8.900985,9.149668,1.747112,5.9753156,3.482173,1.5209639,-0.3294085,2.5753598,39918
9.947182,8.006478,9.22678,9.274729,1.456672,5.8862286,4.0750422,0.8573287,0.5345449,2.017381,39919
9.605834,7.8599405,9.145195,9.010007,1.853382,6.494561,4.1316175,-0.25587824,-0.55580014,0.78463507,39920
