,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans,english,amr,amr_prolog
2374,2374,2374,2374,2809,42350,sms,Die Nachricht kann man dann an ein anderes Handy schicken.,1_long,Computer,2008-04-16T18:56:55Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Die 1:=Nachricht 2:=kann 3:=man 4:=dann 5:=an 6:=ein 7:=anderes 8:=Handy 9:=schicken.,1,,The message can then be sent to another cell phone.,['# ::snt The message can then be sent to another cell phone.\n(p / possible-01\n      :ARG1 (s / send-01\n            :ARG1 (m / message)\n            :ARG2 (p2 / phone\n                  :mod (c / cell)\n                  :mod (a / another))\n            :time (t / then)))'],"[p, attr-instance, possible_01, attr-arg1, [s, attr-instance, send_01, attr-arg1, [m, attr-instance, message], attr-arg2, [p2, attr-instance, phone, attr-mod, [c, attr-instance, cell], attr-mod, [a, attr-instance, another]], attr-time, [t, attr-instance, then]]]"
2375,2375,2375,2375,2810,42351,sms,SMS  ist eine englische Akürzung.,0_short,Computer,2008-04-16T18:56:55Z,1165823e29d5567f66ef3bbbcbfabcad,0:=SMS 1:= 2:=ist 3:=eine 4:=englische 5:=Akürzung.,1,,SMS is an English abbreviation.,"['# ::snt SMS is an English abbreviation.\n(a / abbreviation\n      :mod (c / country\n            :name (n / name\n                  :op1 ""England""))\n      :domain (p / product\n            :name (n2 / name\n                  :op1 ""SMS"")))']","[a, attr-instance, abbreviation, attr-mod, [c, attr-instance, country, attr-name, [n, attr-instance, name, attr-op1, ""england""]], attr-domain, [p, attr-instance, product, attr-name, [n2, attr-instance, name, attr-op1, ""sms""]]]"
2376,2376,2376,2376,2811,42352,sms,"""Short Message Service"" heißt auf deutsch: ""Kurznachricht""",1_short,Computer,2008-04-16T18:56:55Z,1165823e29d5567f66ef3bbbcbfabcad,"0:=""Short 1:=Message 2:=Service"" 3:=heißt 4:=auf 5:=deutsch: 6:=""Kurznachricht""",1,,"""Short Message Service"" means in German: ""short message""","['# ::snt ""Short Message Service"" means in German: ""short message""\n(m / mean-01\n      :ARG1 (s / service\n            :mod (m2 / message-01\n                  :ARG1-of (s2 / short-07)))\n      :ARG2 (m3 / message-01\n            :ARG1-of s2)\n      :medium (l / language\n            :name (n / name\n                  :op1 ""German"")))']","[m, attr-instance, mean_01, attr-arg1, [s, attr-instance, service, attr-mod, [m2, attr-instance, message_01, attr-arg1_of, [s2, attr-instance, short_07]]], attr-arg2, [m3, attr-instance, message_01, attr-arg1_of, s2], attr-medium, [l, attr-instance, language, attr-name, [n, attr-instance, name, attr-op1, ""german""]]]"
2377,2377,2377,2377,2812,42353,sneak-preview,Ein Sneak Preview Film ist ein sehr neuer Film.,0_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Sneak 2:=Preview 3:=Film 4:=ist 5:=ein 6:=sehr 7:=neuer 8:=Film.,1,,A sneak preview film is a very new film.,['# ::snt A sneak preview film is a very new film.\n(f / film\n      :ARG1-of (n / new-01\n            :degree (v / very))\n      :domain (f2 / film\n            :ARG1-of (p / preview-01\n                  :ARG1-of (s / sneak-01))))'],"[f, attr-instance, film, attr-arg1_of, [n, attr-instance, new_01, attr-degree, [v, attr-instance, very]], attr-domain, [f2, attr-instance, film, attr-arg1_of, [p, attr-instance, preview_01, attr-arg1_of, [s, attr-instance, sneak_01]]]]"
2378,2378,2378,2378,2813,42355,sneak-preview,Der Film wird beim Sneak Preview zum ersten mal gezeigt.,2_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Film 2:=wird 3:=beim 4:=Sneak 5:=Preview 6:=zum 7:=ersten 8:=mal 9:=gezeigt.,1,,The film will be shown for the first time at the sneak preview.,['# ::snt The film will be shown for the first time at the sneak preview.\n(s / show-01\n      :ARG1 (f / film)\n      :ord (o / ordinal-entity\n            :value 1)\n      :time (p / preview-01\n            :ARG1-of (s2 / sneak-01)))'],"[s, attr-instance, show_01, attr-arg1, [f, attr-instance, film], attr-ord, [o, attr-instance, ordinal_entity, attr-value, 1], attr-time, [p, attr-instance, preview_01, attr-arg1_of, [s2, attr-instance, sneak_01]]]"
2379,2379,2379,2379,2814,42356,sneak-preview,Erst später kann man ihn öfters und in vielen Kinos anschauen.,3_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Erst 1:=später 2:=kann 3:=man 4:=ihn 5:=öfters 6:=und 7:=in 8:=vielen 9:=Kinos 10:=anschauen.,2,"[[5], [7, 8, 9]]",Only later can you watch it more often and in many cinemas.,['# ::snt Only later can you watch it more often and in many cinemas.\n(p / possible-01\n      :ARG1 (w / watch-01\n            :ARG0 (y / you)\n            :ARG1 (ii / it)\n            :time (a / after\n                  :mod (o / only))\n            :ARG1-of (h / have-degree-91\n                  :ARG2 (o2 / often)\n                  :ARG3 (m / more))\n            :location (c / cinema\n                  :quant (m2 / many))))'],"[p, attr-instance, possible_01, attr-arg1, [w, attr-instance, watch_01, attr-arg0, [y, attr-instance, you], attr-arg1, [ii, attr-instance, it], attr-time, [a, attr-instance, after, attr-mod, [o, attr-instance, only]], attr-arg1_of, [h, attr-instance, have_degree_91, attr-arg2, [o2, attr-instance, often], attr-arg3, [m, attr-instance, more]], attr-location, [c, attr-instance, cinema, attr-quant, [m2, attr-instance, many]]]]"
2380,2380,2380,2380,2815,42357,sneak-preview,Meistens sind Sneak Preview Filme keine Hollywood-Filme.,4_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Meistens 1:=sind 2:=Sneak 3:=Preview 4:=Filme 5:=keine 6:=Hollywood-Filme.,1,,"Most of the time, sneak preview films are not Hollywood films.","['# ::snt Most of the time, sneak preview films are not Hollywood films.\n(f / film\n      :polarity -\n      :mod (m / market-sector\n            :name (n / name\n                  :op1 ""Hollywood""))\n      :domain (f2 / film\n            :ARG1-of (p / preview-01\n                  :manner (s / sneak-01)))\n      :frequency (t / time\n            :quant (m2 / most)))']","[f, attr-instance, film, attr-polarity, negative, attr-mod, [m, attr-instance, market_sector, attr-name, [n, attr-instance, name, attr-op1, ""hollywood""]], attr-domain, [f2, attr-instance, film, attr-arg1_of, [p, attr-instance, preview_01, attr-manner, [s, attr-instance, sneak_01]]], attr-frequency, [t, attr-instance, time, attr-quant, [m2, attr-instance, most]]]"
2381,2381,2381,2381,2816,42358,sneak-preview,Sneak Preview Filme gibt es seit den 1930er Jahren.,5_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sneak 1:=Preview 2:=Filme 3:=gibt 4:=es 5:=seit 6:=den 7:=1930er 8:=Jahren.,1,,Sneak preview films have been around since the 1930s.,['# ::snt Sneak preview films have been around since the 1930s.\n(e / exist-01\n      :ARG1 (f / film\n            :ARG0-of (p / preview-01\n                  :ARG1 (s / snak)))\n      :time (s2 / since\n            :op1 (d / date-entity\n                  :decade 1930)))'],"[e, attr-instance, exist_01, attr-arg1, [f, attr-instance, film, attr-arg0_of, [p, attr-instance, preview_01, attr-arg1, [s, attr-instance, snak]]], attr-time, [s2, attr-instance, since, attr-op1, [d, attr-instance, date_entity, attr-decade, 1930]]]"
2382,2382,2382,2382,2817,42359,sneak-preview,Manche Sneak Preview Filme sind kostenlos.,6_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Manche 1:=Sneak 2:=Preview 3:=Filme 4:=sind 5:=kostenlos.,1,,Some sneak preview films are free.,['# ::snt Some sneak preview films are free.\n(f / free-03\n      :ARG1 (f2 / film\n            :ARG1-of (p / preview-01\n                  :ARG1-of (s / sneak-01))\n            :quant (s2 / some)))'],"[f, attr-instance, free_03, attr-arg1, [f2, attr-instance, film, attr-arg1_of, [p, attr-instance, preview_01, attr-arg1_of, [s, attr-instance, sneak_01]], attr-quant, [s2, attr-instance, some]]]"
2383,2383,2383,2383,2818,42360,sneak-preview,"Es sind ""Pay After"" Filme.",7_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Es 1:=sind 2:=""Pay 3:=After"" 4:=Filme.",1,,"They are ""pay after"" films.","['# ::snt They are ""pay after"" films.\n(f / film\n      :ARG3-of (p / pay-01\n            :time (a / after))\n      :domain (t / they))']","[f, attr-instance, film, attr-arg3_of, [p, attr-instance, pay_01, attr-time, [a, attr-instance, after]], attr-domain, [t, attr-instance, they]]"
2384,2384,2384,2384,2819,42361,sneak-preview,Man bezahlt nach dem Film nur wenn man möchte.,8_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=bezahlt 2:=nach 3:=dem 4:=Film 5:=nur 6:=wenn 7:=man 8:=möchte.,2,"[[2, 4], [5, 6, 7, 8]]",You only pay after the film if you want to.,['# ::snt You only pay after the film if you want to.\n(p / pay-01\n      :ARG0 (y / you)\n      :mod (o / only)\n      :time (a / after\n            :op1 (f / film))\n      :condition (w / want-01\n            :ARG0 y\n            :ARG1 p))'],"[p, attr-instance, pay_01, attr-arg0, [y, attr-instance, you], attr-mod, [o, attr-instance, only], attr-time, [a, attr-instance, after, attr-op1, [f, attr-instance, film]], attr-condition, [w, attr-instance, want_01, attr-arg0, y, attr-arg1, p]]"
2385,2385,2385,2385,2820,42362,sneak-preview,Zum Beispiel wenn man den Film gut gefunden hat.,9_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Zum 1:=Beispiel 2:=wenn 3:=man 4:=den 5:=Film 6:=gut 7:=gefunden 8:=hat.,1,,"For example, if you liked the film.","['# ::snt For example, if you liked the film.\n(e / exemplify-01\n      :ARG0 (h / have-condition-91\n            :ARG2 (l / like-01\n                  :ARG0 (y / you)\n                  :ARG1 (f / film))))']","[e, attr-instance, exemplify_01, attr-arg0, [h, attr-instance, have_condition_91, attr-arg2, [l, attr-instance, like_01, attr-arg0, [y, attr-instance, you], attr-arg1, [f, attr-instance, film]]]]"
2386,2386,2386,2386,2821,42363,sneak-preview,Sneak Preview Filme werden sehr oft im Kino besprochen.,10_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sneak 1:=Preview 2:=Filme 3:=werden 4:=sehr 5:=oft 6:=im 7:=Kino 8:=besprochen.,1,,Sneak preview films are often discussed in the cinema.,"['# ::snt Sneak preview films are often discussed in the cinema.\n(d / discuss-01\n      :ARG1 (f / film\n            :ARG1-of (p / preview-01\n                  :ARG0 (n / newspaper\n                        :name (n2 / name\n                              :op1 ""Sneak""))))\n      :frequency (o / often)\n      :location (c / cinema))']","[d, attr-instance, discuss_01, attr-arg1, [f, attr-instance, film, attr-arg1_of, [p, attr-instance, preview_01, attr-arg0, [n, attr-instance, newspaper, attr-name, [n2, attr-instance, name, attr-op1, ""sneak""]]]], attr-frequency, [o, attr-instance, often], attr-location, [c, attr-instance, cinema]]"
2387,2387,2387,2387,2822,42364,sneak-preview,Vor dem Film oder nach dem Film.,11_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Vor 1:=dem 2:=Film 3:=oder 4:=nach 5:=dem 6:=Film.,2,"[[0, 2], [4, 6]]",Before the film or after the film.,['# ::snt Before the film or after the film.\n(o / or\n      :op1 (b / before\n            :op1 (f / film))\n      :op2 (a / after\n            :op1 f))'],"[o, attr-instance, or, attr-op1, [b, attr-instance, before, attr-op1, [f, attr-instance, film]], attr-op2, [a, attr-instance, after, attr-op1, f]]"
2388,2388,2388,2388,2823,42365,sneak-preview,Cineasten schauen sich sehr gerne Sneak Preview Filme an.,12_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Cineasten 1:=schauen 2:=sich 3:=sehr 4:=gerne 5:=Sneak 6:=Preview 7:=Filme 8:=an.,1,,Cinephiles love watching sneak preview films.,['# ::snt Cinephiles love watching sneak preview films.\n(l / love-01\n      :ARG0 (p / person\n            :mod (c / cinema))\n      :ARG1 (w / watch-01\n            :ARG0 p\n            :ARG1 (f / film\n                  :ARG1-of (p2 / preview-01\n                        :mod (s / sneak)))))'],"[l, attr-instance, love_01, attr-arg0, [p, attr-instance, person, attr-mod, [c, attr-instance, cinema]], attr-arg1, [w, attr-instance, watch_01, attr-arg0, p, attr-arg1, [f, attr-instance, film, attr-arg1_of, [p2, attr-instance, preview_01, attr-mod, [s, attr-instance, sneak]]]]]"
2389,2389,2389,2389,2824,42366,sneak-preview,Weil es meistens keine Hollywood-Filme sind.,13_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Weil 1:=es 2:=meistens 3:=keine 4:=Hollywood-Filme 5:=sind.,1,,Because most of the time they are not Hollywood movies.,"['# ::snt Because most of the time they are not Hollywood movies.\n(c / cause-01\n      :ARG0 (m / movie\n            :polarity -\n            :mod (m2 / market-sector\n                  :name (n / name\n                        :op1 ""Hollywood""))\n            :domain (t / they)\n            :frequency (t2 / time\n                  :quant (m3 / most))))']","[c, attr-instance, cause_01, attr-arg0, [m, attr-instance, movie, attr-polarity, negative, attr-mod, [m2, attr-instance, market_sector, attr-name, [n, attr-instance, name, attr-op1, ""hollywood""]], attr-domain, [t, attr-instance, they], attr-frequency, [t2, attr-instance, time, attr-quant, [m3, attr-instance, most]]]]"
2390,2390,2390,2390,2825,42367,sneak-preview,Und weil Sneak Preview Filme erst später in die Kinos kommen.,14_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=weil 2:=Sneak 3:=Preview 4:=Filme 5:=erst 6:=später 7:=in 8:=die 9:=Kinos 10:=kommen.,1,,And because sneak preview films only come to cinemas later.,['# ::snt And because sneak preview films only come to cinemas later.\n(a / and\n      :op2 (c / cause-01\n            :ARG0 (c2 / come-01\n                  :ARG1 (f / film\n                        :ARG1-of (p / preview-01\n                              :manner (s / sneak-01)))\n                  :ARG4 (c3 / cinema)\n                  :time (a2 / after)\n                  :mod (o / only))))'],"[a, attr-instance, and, attr-op2, [c, attr-instance, cause_01, attr-arg0, [c2, attr-instance, come_01, attr-arg1, [f, attr-instance, film, attr-arg1_of, [p, attr-instance, preview_01, attr-manner, [s, attr-instance, sneak_01]]], attr-arg4, [c3, attr-instance, cinema], attr-time, [a2, attr-instance, after], attr-mod, [o, attr-instance, only]]]]"
2391,2391,2391,2391,2826,42368,sneak-preview,Beim Sneak Preview ist man der erste der den Film sieht.,15_long,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Beim 1:=Sneak 2:=Preview 3:=ist 4:=man 5:=der 6:=erste 7:=der 8:=den 9:=Film 10:=sieht.,2,"[[0, 1, 2, 3, 4, 6], [7, 9, 10]]",At the sneak preview you are the first to see the film.,['# ::snt At the sneak preview you are the first to see the film.\n(s / see-01\n      :ARG0 (y / you\n            :ord (o / ordinal-entity\n                  :value 1))\n      :ARG1 (f / film)\n      :location (p / preview-01\n            :ARG1-of (s2 / sneak-01)))'],"[s, attr-instance, see_01, attr-arg0, [y, attr-instance, you, attr-ord, [o, attr-instance, ordinal_entity, attr-value, 1]], attr-arg1, [f, attr-instance, film], attr-location, [p, attr-instance, preview_01, attr-arg1_of, [s2, attr-instance, sneak_01]]]"
2392,2392,2392,2392,2827,42369,sneak-preview,Ein Sneak Preview ist ein Überraschungs-film.,0_short,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Sneak 2:=Preview 3:=ist 4:=ein 5:=Überraschungs-film.,1,,A sneak preview is a surprise film.,['# ::snt A sneak preview is a surprise film.\n(f / film\n      :ARG0-of (s / surprise-01)\n      :domain (p / preview-01\n            :ARG1-of (s2 / sneak-01)))'],"[f, attr-instance, film, attr-arg0_of, [s, attr-instance, surprise_01], attr-domain, [p, attr-instance, preview_01, attr-arg1_of, [s2, attr-instance, sneak_01]]]"
2393,2393,2393,2393,2828,42370,sneak-preview,Bei einem Sneak Preview weiss man vorher nicht was für ein Film man anschaut.,1_short,Film_und_Kino|Seiten_mit_defekten_Dateilinks,2017-10-23T06:43:33Z,48f66906899cc4a9477b6c9e32ff4424,0:=Bei 1:=einem 2:=Sneak 3:=Preview 4:=weiss 5:=man 6:=vorher 7:=nicht 8:=was 9:=für 10:=ein 11:=Film 12:=man 13:=anschaut.,2,"[[0, 2, 3, 4, 5, 6, 7], [8, 9, 11, 12, 13]]",With a sneak preview you don't know in advance what kind of film you are watching.,"[""# ::snt With a sneak preview you don't know in advance what kind of film you are watching.\n(k / know-01\n      :polarity -\n      :ARG0 (y / you)\n      :ARG1 (k2 / kind\n            :mod (f / film\n                  :ARG1-of (w / watch-01\n                        :ARG0 y)))\n      :ARG1-of (ii / in-advance-04)\n      :condition (p / preview-01\n            :ARG1-of (s / sneak-01)))""]","[k, attr-instance, know_01, attr-polarity, negative, attr-arg0, [y, attr-instance, you], attr-arg1, [k2, attr-instance, kind, attr-mod, [f, attr-instance, film, attr-arg1_of, [w, attr-instance, watch_01, attr-arg0, y]]], attr-arg1_of, [ii, attr-instance, in_advance_04], attr-condition, [p, attr-instance, preview_01, attr-arg1_of, [s, attr-instance, sneak_01]]]"
2394,2394,2394,2394,2829,42376,snooker,Das ist Französisch und heißt: Stock.,5_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Das 1:=ist 2:=Französisch 3:=und 4:=heißt: 5:=Stock.,2,"[[1, 2], [4, 5]]",This is French and means: stock.,"['# ::snt This is French and means: stock.\n(a / and\n      :op1 (l / language\n            :name (n / name\n                  :op1 ""French"")\n            :domain (t / this))\n      :op2 (m / mean-01\n            :ARG1 t\n            :ARG2 (s / stock)))']","[a, attr-instance, and, attr-op1, [l, attr-instance, language, attr-name, [n, attr-instance, name, attr-op1, ""french""], attr-domain, [t, attr-instance, this]], attr-op2, [m, attr-instance, mean_01, attr-arg1, t, attr-arg2, [s, attr-instance, stock]]]"
2395,2395,2395,2395,2830,42380,snooker,Der Spieler zielen mit der Stock-Spitze auf eine Kugel.,9_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Der 1:=Spieler 2:=zielen 3:=mit 4:=der 5:=Stock-Spitze 6:=auf 7:=eine 8:=Kugel.,2,"[[3, 5], [6, 8]]",The player aims at a ball with the tip of the stick.,['# ::snt The player aims at a ball with the tip of the stick.\n(a / aim-01\n      :ARG0 (p / person\n            :ARG0-of (p2 / play-01))\n      :ARG1 (b / ball)\n      :instrument (t / tip\n            :part-of (s / stick)))'],"[a, attr-instance, aim_01, attr-arg0, [p, attr-instance, person, attr-arg0_of, [p2, attr-instance, play_01]], attr-arg1, [b, attr-instance, ball], attr-instrument, [t, attr-instance, tip, attr-part_of, [s, attr-instance, stick]]]"
2396,2396,2396,2396,2831,42381,snooker,"Dann stoßen sie zu, \newline als wollten sie die Kugel aufspießen.",10_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,"0:=Dann 1:=stoßen 2:=sie 3:=zu, 4:=\newline 5:=als 6:=wollten 7:=sie 8:=die 9:=Kugel 10:=aufspießen.",2,"[[0, 1, 2, 3], [5, 6, 7, 9, 10]]","Then they strike, \newline as if they wanted to impale the ball.","['# ::snt Then they strike, \\newline as if they wanted to impale the ball.\n(s / strike-02\n      :ARG0 (t / they)\n      :time (t2 / then)\n      :manner (r / resemble-01\n            :ARG2 (w / want-01\n                  :ARG0 t\n                  :ARG1 (ii / impale-01\n                        :ARG0 t\n                        :ARG1 (b / ball))))\n      :ARG1-of (n / newline-00))']","[s, attr-instance, strike_02, attr-arg0, [t, attr-instance, they], attr-time, [t2, attr-instance, then], attr-manner, [r, attr-instance, resemble_01, attr-arg2, [w, attr-instance, want_01, attr-arg0, t, attr-arg1, [ii, attr-instance, impale_01, attr-arg0, t, attr-arg1, [b, attr-instance, ball]]]], attr-arg1_of, [n, attr-instance, newline_00]]"
2397,2397,2397,2397,2832,42383,snooker,Es gibt 7 verschiedene Kugeln.,12_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Es 1:=gibt 2:=7 3:=verschiedene 4:=Kugeln.,1,,There are 7 different balls.,['# ::snt There are 7 different balls.\n(b / ball\n      :quant 7\n      :ARG1-of (d / differ-02))'],"[b, attr-instance, ball, attr-quant, 7, attr-arg1_of, [d, attr-instance, differ_02]]"
2398,2398,2398,2398,2833,42384,snooker,Jede Kugel hat eine andere Farbe.,13_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Jede 1:=Kugel 2:=hat 3:=eine 4:=andere 5:=Farbe.,1,,Each ball has a different color.,['# ::snt Each ball has a different color.\n(c / color-01\n      :ARG1 (b / ball\n            :mod (e / each))\n      :ARG2 (d / differ-02))'],"[c, attr-instance, color_01, attr-arg1, [b, attr-instance, ball, attr-mod, [e, attr-instance, each]], attr-arg2, [d, attr-instance, differ_02]]"
2399,2399,2399,2399,2834,42385,snooker,"Und es gibt verschiedene Punkte, \newline wenn die Kugel in das Loch gespielt wird.",14_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,"0:=Und 1:=es 2:=gibt 3:=verschiedene 4:=Punkte, 5:=\newline 6:=wenn 7:=die 8:=Kugel 9:=in 10:=das 11:=Loch 12:=gespielt 13:=wird.",3,"[[1, 2, 3, 4], [6, 8, 12, 13], [9, 11]]","And there are different points, \newline when the ball is played into the hole.","['# ::snt And there are different points, \\newline when the ball is played into the hole.\n(a / and\n      :op2 (p / point-04\n            :ARG1-of (d / differ-02)\n            :mod (l / line)\n            :time (p2 / play-01\n                  :ARG1 (b / ball)\n                  :destination (h / hole))))']","[a, attr-instance, and, attr-op2, [p, attr-instance, point_04, attr-arg1_of, [d, attr-instance, differ_02], attr-mod, [l, attr-instance, line], attr-time, [p2, attr-instance, play_01, attr-arg1, [b, attr-instance, ball], attr-destination, [h, attr-instance, hole]]]]"
2400,2400,2400,2400,2836,42387,snooker,"Das heißt, \newline erst muss man eine rote Kugel ins Loch spielen, \newline dann eine schwarze.",16_long,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,"0:=Das 1:=heißt, 2:=\newline 3:=erst 4:=muss 5:=man 6:=eine 7:=rote 8:=Kugel 9:=ins 10:=Loch 11:=spielen, 12:=\newline 13:=dann 14:=eine 15:=schwarze.",2,"[[3, 4, 5, 7, 8, 9, 10, 11], [13, 15]]","This means that \newline first you have to play a red ball into the hole, \newline then a black one.","['# ::snt This means that \\newline first you have to play a red ball into the hole, \\newline then a black one.\n(m / mean-01\n      :ARG1 (t / this)\n      :ARG2 (a / and\n            :op1 (o / obligate-01\n                  :ARG1 (y / you)\n                  :ARG2 (p / play-01\n                        :ARG0 y\n                        :ARG1 (b / ball\n                              :ARG1-of (r / red-02))\n                        :ARG2 (h / hole))\n                  :ord (o2 / ordinal-entity\n                        :value 1))\n            :op2 p\n            :ARG0 y\n            :ARG1 (b2 / ball\n                  :ARG1-of (b3 / black-04))\n            :time (t2 / then)))']","[m, attr-instance, mean_01, attr-arg1, [t, attr-instance, this], attr-arg2, [a, attr-instance, and, attr-op1, [o, attr-instance, obligate_01, attr-arg1, [y, attr-instance, you], attr-arg2, [p, attr-instance, play_01, attr-arg0, y, attr-arg1, [b, attr-instance, ball, attr-arg1_of, [r, attr-instance, red_02]], attr-arg2, [h, attr-instance, hole]], attr-ord, [o2, attr-instance, ordinal_entity, attr-value, 1]], attr-op2, p, attr-arg0, y, attr-arg1, [b2, attr-instance, ball, attr-arg1_of, [b3, attr-instance, black_04]], attr-time, [t2, attr-instance, then]]]"
2401,2401,2401,2401,2837,42388,snooker,Snooker ist eine Sport-Art.,0_short,Sport,2012-04-22T08:50:38Z,e3afed0047b08059d0fada10f400c1e5,0:=Snooker 1:=ist 2:=eine 3:=Sport-Art.,1,,Snooker is a sport.,['# ::snt Snooker is a sport.\n(s / sport\n      :domain (s2 / snooker))'],"[s, attr-instance, sport, attr-domain, [s2, attr-instance, snooker]]"
2402,2402,2402,2402,2839,42390,social-bot,Der Social Bot verhält sich wie ein Mensch.,0_long,Internet|Seiten_mit_defekten_Dateilinks,2017-08-13T08:57:11Z,28d34f2e053dee2c0e9399a7924cd978,0:=Der 1:=Social 2:=Bot 3:=verhält 4:=sich 5:=wie 6:=ein 7:=Mensch.,1,,The social bot behaves like a human.,['# ::snt The social bot behaves like a human.\n(b / behave-01\n      :ARG0 (b2 / bot\n            :mod (s / social))\n      :ARG1 (h / human))'],"[b, attr-instance, behave_01, attr-arg0, [b2, attr-instance, bot, attr-mod, [s, attr-instance, social]], attr-arg1, [h, attr-instance, human]]"
2403,2403,2403,2403,2840,42391,social-bot,"Alle sollen glauben, \newline der Social Bot ist ein Mensch.",1_long,Internet|Seiten_mit_defekten_Dateilinks,2017-08-13T08:57:11Z,28d34f2e053dee2c0e9399a7924cd978,"0:=Alle 1:=sollen 2:=glauben, 3:=\newline 4:=der 5:=Social 6:=Bot 7:=ist 8:=ein 9:=Mensch.",2,"[[0, 1, 2], [5, 6, 7, 9]]",Everyone should believe that \newline the social bot is a human.,['# ::snt Everyone should believe that \\newline the social bot is a human.\n(r / recommend-01\n      :ARG1 (b / believe-01\n            :ARG0 (e / everyone)\n            :ARG1 (h / human\n                  :domain (b2 / bot\n                        :mod (s / social)))))'],"[r, attr-instance, recommend_01, attr-arg1, [b, attr-instance, believe_01, attr-arg0, [e, attr-instance, everyone], attr-arg1, [h, attr-instance, human, attr-domain, [b2, attr-instance, bot, attr-mod, [s, attr-instance, social]]]]]"
2404,2404,2404,2404,2841,42392,social-bot,Jemand hat ihn so programmiert.,2_long,Internet|Seiten_mit_defekten_Dateilinks,2017-08-13T08:57:11Z,28d34f2e053dee2c0e9399a7924cd978,0:=Jemand 1:=hat 2:=ihn 3:=so 4:=programmiert.,1,,Someone programmed it that way.,['# ::snt Someone programmed it that way.\n(p / program-01\n      :ARG0 (s / someone)\n      :ARG1 (ii / it)\n      :manner (w / way\n            :mod (t / that)))'],"[p, attr-instance, program_01, attr-arg0, [s, attr-instance, someone], attr-arg1, [ii, attr-instance, it], attr-manner, [w, attr-instance, way, attr-mod, [t, attr-instance, that]]]"
